Name,Price,URL
"Girl With a Pearl ...","£26.77","http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html"
"The Passion of Dolssa","£28.32","http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html"
"World Without End (The ...","£32.97","http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html"
"The Guernsey Literary and ...","£49.53","http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html"
"The Last Painting of ...","£55.55","http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html"
"The Red Tent","£35.66","http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html"
"Voyager (Outlander #3)","£21.07","http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html"
"Girl With a Pearl ...","£26.77","http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html"
"The Passion of Dolssa","£28.32","http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html"
"Between Shades of Gray","£20.79","http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html"
"The Secret Healer","£34.56","http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html"
"Starlark","£25.83","http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html"
"A Spy's Devotion (The ...","£16.97","http://books.toscrape.com/catalogue/category/books/historical-fiction_4/page-2.html"
"Neither Here nor There: ...","£38.95","http://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html"
"The Road to Little ...","£23.21","http://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html"
"A Summer In Europe","£44.34","http://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html"
"In a Dark, Dark ...","£19.63","http://books.toscrape.com/catalogue/a-murder-in-time_877/index.html"
"Neither Here nor There: ...","£38.95","http://books.toscrape.com/catalogue/a-murder-in-time_877/index.html"
"The Road to Little ...","£23.21","http://books.toscrape.com/catalogue/a-murder-in-time_877/index.html"
"Voyager (Outlander #3)","£21.07","http://books.toscrape.com/catalogue/the-red-tent_273/index.html"
"The Passion of Dolssa","£28.32","http://books.toscrape.com/catalogue/the-red-tent_273/index.html"
"World Without End (The ...","£32.97","http://books.toscrape.com/catalogue/the-red-tent_273/index.html"
"The Invention of Wings","£37.34","http://books.toscrape.com/catalogue/the-red-tent_273/index.html"
"The Constant Princess (The ...","£16.62","http://books.toscrape.com/catalogue/the-red-tent_273/index.html"
"The Past Never Ends","£56.50","http://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html"
"1,000 Places to See ...","£26.08","http://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html"
"Neither Here nor There: ...","£38.95","http://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html"
"The Last Mile (Amos ...","£54.21","http://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html"
"In a Dark, Dark ...","£19.63","http://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html"
"1,000 Places to See ...","£26.08","http://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html"
"In a Dark, Dark ...","£19.63","http://books.toscrape.com/catalogue/the-past-never-ends_942/index.html"
"Neither Here nor There: ...","£38.95","http://books.toscrape.com/catalogue/the-past-never-ends_942/index.html"
"The Road to Little ...","£23.21","http://books.toscrape.com/catalogue/the-past-never-ends_942/index.html"
"A Year in Provence ...","£56.88","http://books.toscrape.com/catalogue/the-past-never-ends_942/index.html"
"The Great Railway Bazaar","£30.54","http://books.toscrape.com/catalogue/the-past-never-ends_942/index.html"
"Poisonous (Max Revere Novels ...","£26.80","http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html"
"Tastes Like Fear (DI ...","£10.69","http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html"
"That Darkness (Gardiner and ...","£13.92","http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html"
"The Last Mile (Amos ...","£54.21","http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html"
"1,000 Places to See ...","£26.08","http://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html"
"Neither Here nor There: ...","£38.95","http://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html"
"A Time of Torment ...","£48.35","http://books.toscrape.com/catalogue/most-wanted_623/index.html"
"Most Wanted","£35.28","http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html"
"Murder at the 42nd ...","£54.36","http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html"
"Poisonous (Max Revere Novels ...","£26.80","http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html"
"A Study in Scarlet ...","£16.73","http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html"
"A Time of Torment ...","£48.35","http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html"
"Tastes Like Fear (DI ...","£10.69","http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html"
"A Time of Torment ...","£48.35","http://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html"
"Tastes Like Fear (DI ...","£10.69","http://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html"
"The Last Mile (Amos ...","£54.21","http://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html"
"A Study in Scarlet ...","£16.73","http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html"
"A Time of Torment ...","£48.35","http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html"
"Tastes Like Fear (DI ...","£10.69","http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html"
"That Darkness (Gardiner and ...","£13.92","http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html"
"The Last Mile (Amos ...","£54.21","http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html"
"The Murder of Roger ...","£44.10","http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html"
"Hide Away (Eve Duncan ...","£11.84","http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html"
"Most Wanted","£35.28","http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html"
"Murder at the 42nd ...","£54.36","http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html"
"Poisonous (Max Revere Novels ...","£26.80","http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html"
"A Study in Scarlet ...","£16.73","http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html"
"A Time of Torment ...","£48.35","http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html"
"Boar Island (Anna Pigeon ...","£59.48","http://books.toscrape.com/catalogue/the-widow_609/index.html"
"Hide Away (Eve Duncan ...","£11.84","http://books.toscrape.com/catalogue/the-widow_609/index.html"
"Most Wanted","£35.28","http://books.toscrape.com/catalogue/the-widow_609/index.html"
"Murder at the 42nd ...","£54.36","http://books.toscrape.com/catalogue/the-widow_609/index.html"
"Poisonous (Max Revere Novels ...","£26.80","http://books.toscrape.com/catalogue/the-widow_609/index.html"
"A Study in Scarlet ...","£16.73","http://books.toscrape.com/catalogue/the-widow_609/index.html"
"Boar Island (Anna Pigeon ...","£59.48","http://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html"
"Hide Away (Eve Duncan ...","£11.84","http://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html"
"Most Wanted","£35.28","http://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html"
"Murder at the 42nd ...","£54.36","http://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html"
"What Happened on Beale ...","£25.37","http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html"
"Playing with Fire","£13.71","http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html"
"The Widow","£27.26","http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html"
"Boar Island (Anna Pigeon ...","£59.48","http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html"
"Hide Away (Eve Duncan ...","£11.84","http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html"
"Most Wanted","£35.28","http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html"
"Changing the Game (Play ...","£13.38","http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html"
"Dark Lover (Black Dagger ...","£12.87","http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html"
"The Perfect Play (Play ...","£59.99","http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html"
"A Girl's Guide to ...","£31.30","http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html"
"Sit, Stay, Love","£20.90","http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html"
"The Perfect Play (Play ...","£59.99","http://books.toscrape.com/catalogue/keep-me-posted_594/index.html"
"A Girl's Guide to ...","£31.30","http://books.toscrape.com/catalogue/keep-me-posted_594/index.html"
"Keep Me Posted","£20.46","http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html"
"Will You Won't You ...","£13.86","http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html"
"I Had a Nice ...","£57.36","http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html"
"Changing the Game (Play ...","£13.38","http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html"
"Dark Lover (Black Dagger ...","£12.87","http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html"
"The Perfect Play (Play ...","£59.99","http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html"
"The Bachelor Girl's Guide ...","£52.30","http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html"
"What Happened on Beale ...","£25.37","http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html"
"Playing with Fire","£13.71","http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html"
"The Widow","£27.26","http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html"
"Boar Island (Anna Pigeon ...","£59.48","http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html"
"Hide Away (Eve Duncan ...","£11.84","http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html"
"Meternity","£43.58","http://books.toscrape.com/catalogue/some-women_341/index.html"
"Grey (Fifty Shades #4)","£48.49","http://books.toscrape.com/catalogue/some-women_341/index.html"
"Will You Won't You ...","£13.86","http://books.toscrape.com/catalogue/some-women_341/index.html"
"Changing the Game (Play ...","£13.38","http://books.toscrape.com/catalogue/some-women_341/index.html"
"Changing the Game (Play ...","£13.38","http://books.toscrape.com/catalogue/meternity_478/index.html"
"Dark Lover (Black Dagger ...","£12.87","http://books.toscrape.com/catalogue/meternity_478/index.html"
"Shopaholic Ties the Knot ...","£48.39","http://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html"
"Shopaholic Ties the Knot ...","£48.39","http://books.toscrape.com/catalogue/twenties-girl_292/index.html"
"Meternity","£43.58","http://books.toscrape.com/catalogue/twenties-girl_292/index.html"
"Keep Me Posted","£20.46","http://books.toscrape.com/catalogue/twenties-girl_292/index.html"
"Grey (Fifty Shades #4)","£48.49","http://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html"
"Will You Won't You ...","£13.86","http://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html"
"The Nanny Diaries (Nanny ...","£52.53","http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html"
"The Undomestic Goddess","£45.75","http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html"
"Twenties Girl","£42.80","http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html"
"Can You Keep a ...","£21.94","http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html"
"Shopaholic Ties the Knot ...","£48.39","http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html"
"The Nanny Diaries (Nanny ...","£52.53","http://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html"
"The Undomestic Goddess","£45.75","http://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html"
"Shopaholic Ties the Knot ...","£48.39","http://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html"
"Twenties Girl","£42.80","http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html"
"Can You Keep a ...","£21.94","http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html"
"Shopaholic Ties the Knot ...","£48.39","http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html"
"Some Women","£13.73","http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html"
"Meternity","£43.58","http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html"
"Grey (Fifty Shades #4)","£48.49","http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html"
"Something Borrowed (Darcy & ...","£48.96","http://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html"
"The Nanny Diaries (Nanny ...","£52.53","http://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html"
